Vitamin C (mg per 100g),Vitamin B11 (mg per 100g),Sodium (mg per 100g),Calcium (mg per 100g),Carbohydrates (g per 100g),food,Iron (mg per 100g),Calories (kcal per 100g),Sugars (g per 100g),Dietary Fiber (g per 100g),Fat (g per 100g),Protein (g per 100g),preparation,micronutrient_density,clusters
0.0,0.086,0.2,28.8,0.0,lamb sirloin cooked,5.2,765.0,0.0,0.0,54.2,64.5,cooked,6.876375621473661,5
0.1,0.093,0.079,1.3,1.0,poultry salad,0.097,26.0,0.0,0.0,1.8,1.5,other,92.3076923076923,0
0.0,0.012,0.05,4.5,0.0,ground lamb raw,0.4,80.0,0.0,0.0,6.6,4.7,raw,6.960470085470086,0
0.0,0.003,0.003,4.2,0.0,lamb loin raw,0.5,88.0,0.0,0.0,7.5,4.6,raw,4.375971250971251,0
0.0,0.0,0.2,6.5,0.4,sausage patty mcdonalds,0.3,115.0,0.1,0.0,11.2,4.3,other,1.884057971014493,0
0.0,0.026,0.1,29.6,0.0,lamb foreshank cooked,3.2,360.0,0.0,0.0,19.9,42.0,cooked,7.37630579297246,4
0.0,0.084,0.5,3.6,4.8,ham salad,0.3,97.0,0.0,0.0,7.0,3.9,other,23.653185302669836,0
0.0,0.035,0.3,72.6,0.0,lamb shoulder raw,6.8,1198.0,0.0,0.0,97.3,75.2,raw,4.349949345775723,5
0.0,0.016,0.3,54.4,0.0,lamb meat raw,7.3,1102.0,0.0,0.0,84.6,79.6,raw,4.422883025423861,5
0.0,0.041,0.2,54.5,0.0,lamb shoulder cooked,5.2,750.0,0.0,0.0,53.5,62.5,cooked,5.777492877492878,5
0.0,0.0,0.07,2.8,0.027,mutton cooked,1.3,66.0,0.0,0.0,3.1,9.5,cooked,11.269101269101272,0
0.0,0.058,0.2,29.2,0.0,lamb leg cooked,5.2,684.0,0.0,0.0,43.7,67.7,cooked,6.67178987354426,5
1.4,0.0,0.3,13.6,1.1,beef stick,0.7,110.0,0.0,0.0,9.9,4.3,other,5.900543900543901,0
0.0,0.032,0.2,34.9,0.0,veal sirloin cooked,2.5,517.0,0.0,0.0,26.9,64.1,cooked,4.753095604159434,5
0.0,0.058,0.2,38.9,0.0,veal rib cooked,2.5,444.0,0.0,0.0,22.2,57.4,cooked,7.0678370678370666,4
0.0,0.064,0.2,46.0,0.0,veal meat cooked,2.4,483.0,0.0,0.0,23.8,62.9,cooked,6.805754631841589,5
0.0,0.075,0.01,6.7,0.0,beef rib roasted,1.6,238.0,0.0,0.0,19.1,15.4,other,11.829526682467858,4
0.0,0.016,0.3,49.9,0.0,veal sirloin raw,3.5,689.0,0.0,0.0,35.4,86.5,raw,3.9597831615248165,5
0.6,0.1,0.1,0.019,0.8,beef top loin filet grilled,0.2,323.0,0.0,0.0,19.0,37.0,other,8.290786166018364,4
0.0,0.085,0.2,21.8,0.0,mock tender steak raw,4.8,244.0,0.0,0.0,8.3,42.2,raw,20.32524169819252,4
0.6,0.007,0.1,0.052,0.0,ground beef cooked,0.1,375.0,0.0,0.0,24.8,35.5,cooked,0.7936592592592593,4
0.0,0.0,0.0,0.0,10.5,beef diced asda,0.0,48.0,0.054,0.0,0.7,0.0,other,0.0,0
0.0,0.082,0.4,59.0,0.0,veal rib raw,3.9,735.0,0.0,0.0,40.9,85.5,raw,6.354439211582069,5
0.0,0.005,0.029,4.2,0.0,ground veal raw,0.2,41.0,0.0,0.0,1.9,5.5,raw,6.54680008338545,0
2.4,0.2,0.2,0.0,0.0,t bone steak cooked,0.2,1049.0,0.0,0.0,74.1,89.3,cooked,5.126575574621333,5
0.0,0.064,0.3,22.7,0.0,veal leg round raw,3.6,531.0,0.0,0.0,14.0,95.2,raw,7.108503549181515,5
0.8,0.2,0.1,0.047,0.0,beef plate steak grilled,0.4,508.0,0.0,0.0,35.6,47.1,other,10.455654821993404,5
0.0,0.03,0.2,50.8,0.0,ground veal cooked,3.0,514.0,0.0,0.0,22.6,72.9,cooked,5.461937543649605,5
0.0,0.067,0.2,21.8,0.0,veal leg round cooked,3.6,574.0,0.0,0.0,17.2,98.4,cooked,6.6945859019029745,5
0.0,0.095,0.2,27.2,0.0,porterhouse steak raw,8.8,1170.0,0.0,0.0,91.1,81.6,raw,6.387281759076631,5
0.0,0.075,0.4,90.7,0.0,veal shank raw,3.4,513.0,0.0,0.0,15.8,86.9,raw,8.69703936955399,5
0.0,0.089,0.2,25.5,0.0,veal breast cooked,2.2,753.0,0.0,0.0,47.5,76.3,cooked,4.83848083449677,5
0.0,0.057,0.2,2.5,0.0,corned beef canned,0.4,53.0,0.0,0.0,3.1,5.7,other,31.442509272697944,0
0.0,0.036,0.1,30.1,0.0,rib eye steak grilled,6.0,680.0,0.0,0.0,47.7,62.4,other,6.565987933634992,5
0.0,0.0,0.0,0.0,0.0,veal shoulder raw,0.0,0.0,0.0,0.0,0.0,0.0,raw,0.0,0
0.0,0.007,0.2,27.2,0.0,t bone steak raw,9.5,1052.0,0.0,0.0,76.3,85.7,raw,5.38213740209938,5
1.1,0.1,0.6,0.0,0.0,sirloin steak,0.2,324.0,0.0,0.0,14.1,49.5,other,8.436213991769547,4
0.0,0.025,0.028,6.8,0.0,mock tender steak cooked,2.6,137.0,0.0,0.0,4.9,21.9,cooked,15.48724187410319,4
0.0,0.032,0.011,14.4,0.0,beef round steak cooked,5.2,385.0,0.0,0.0,12.1,64.8,cooked,9.86924186924187,4
0.0,0.04,0.3,45.4,0.0,chuck blade roast raw,9.3,1125.0,0.0,0.0,88.0,77.8,raw,5.791908831908832,5
0.0,0.082,0.2,28.7,0.0,beef shoulder steak raw,6.0,349.0,0.0,0.0,17.3,48.2,raw,16.05760047020792,4
0.0,0.016,0.002,6.0,0.0,beef top blade cooked,2.3,184.0,0.0,0.0,10.0,21.9,cooked,9.369193608324043,4
0.0,0.094,0.2,1.7,0.006,corned beef cooked,0.4,53.0,0.0,0.0,4.0,3.8,cooked,48.77922915658765,0
0.0,0.043,0.014,10.2,0.0,beef shoulder steak grilled,2.5,155.0,0.0,0.0,5.8,24.0,other,16.40226082161566,4
0.0,0.017,0.3,53.8,0.0,chuck eye steak raw,8.1,856.0,0.0,0.0,62.8,72.4,raw,6.236969805895038,5
0.0,0.069,0.085,6.0,0.0,porterhouse steak cooked,2.5,235.0,0.0,0.0,16.4,20.4,cooked,13.446990361883978,4
0.0,0.089,0.2,16.0,0.9,beef plate steak raw,9.1,617.0,0.0,0.0,46.8,47.8,raw,11.99940434138165,5
0.0,0.013,0.095,4.5,0.0,beef meat canned,1.0,111.0,0.0,0.0,7.9,9.2,other,8.244783244783244,0
5.4,0.067,0.2,0.9,0.2,beef breakfast strips raw,0.3,92.0,0.0,0.0,8.8,2.8,raw,26.615105908584173,0
0.0,0.026,0.1,12.5,0.0,beef brisket cooked,4.4,589.0,0.0,0.0,43.6,46.0,cooked,5.416975026482667,5
122.5,0.007,5.5,31.8,0.6,corned beef raw,7.7,898.0,0.0,0.0,67.6,66.6,raw,16.366807530504637,5
0.0,0.0,0.0,0.0,6.8,beef mince meat asda,0.0,55.0,0.054,0.0,3.1,0.0,other,0.0,0
3.3,0.076,0.005,0.9,0.1,pastrami beef fat free,0.3,9.0,0.0,0.0,0.1,1.9,other,271.13960113960115,0
0.0,0.025,0.2,26.1,0.4,rib eye steak raw,5.9,743.0,0.0,0.0,54.5,62.8,raw,5.522943483912528,5
0.0,0.016,0.061,26.6,0.0,beef tenderloin steak cooked,2.4,374.0,0.0,0.0,24.0,37.0,cooked,5.181681064034005,4
0.0,0.005,0.2,32.1,0.0,chuck blade roast cooked,7.7,842.0,0.0,0.0,62.0,66.1,cooked,5.522210041212416,5
0.0,0.058,0.049,0.2,0.06,cured beef dried,0.004,4.0,0.006,0.0,0.019,0.9,other,363.4401709401709,0
0.0,0.021,0.068,33.8,0.0,beef flank steak cooked,3.4,380.0,0.0,0.0,17.5,51.8,cooked,7.036549707602338,4
1.1,0.2,0.2,0.02,0.0,chuck eye steak grilled,0.2,853.0,0.0,0.0,60.5,76.9,other,6.135389424955662,5
0.0,0.097,0.4,68.0,0.0,veal meat raw,3.8,653.0,0.0,0.0,30.7,87.8,raw,7.747608015601889,5
0.0,0.096,0.001,7.9,0.0,veal loin cooked,0.3,80.0,0.0,0.0,4.9,8.5,cooked,32.842948717948715,0
0.0,0.033,0.079,4.5,0.0,veal loin raw,0.2,46.0,0.0,0.0,2.6,5.3,raw,21.102749907097735,0
0.0,0.049,0.2,66.9,0.0,veal shoulder cooked,2.7,435.0,0.0,0.0,19.4,61.2,cooked,7.447391688771001,4
0.0,0.087,0.032,37.7,0.0,beef tenderloin steak raw,2.3,405.0,0.0,0.0,29.8,32.2,raw,9.241426611796982,4
0.0,0.018,0.2,64.0,0.0,veal shank cooked,2.4,371.0,0.0,0.0,12.0,61.2,cooked,6.133803303614624,4
0.0,0.036,0.3,27.2,0.0,beef brisket raw,7.7,1139.0,0.0,0.0,86.5,83.6,raw,4.72959486128933,5
0.2,0.031,0.8,7.1,0.3,pastrami beef,1.6,104.0,0.08,0.0,4.1,15.5,other,16.737754766600922,0
0.0,0.05,0.054,7.6,0.0,beef flank steak raw,0.4,47.0,0.0,0.0,2.3,6.0,raw,32.567739589016185,0
0.0,0.075,0.055,35.4,0.0,beef top sirloin steak cooked,3.1,430.0,0.0,0.0,25.2,47.7,cooked,8.998906777976545,4
0.0,0.0,0.3,31.8,0.0,veal breast raw,2.4,943.0,0.0,0.0,66.9,79.2,raw,1.6733284389700085,5
0.0,0.093,0.4,4.0,2.2,beef jerky,1.1,82.0,1.8,0.4,5.1,6.6,other,36.18146758390661,0
0.0,0.02,0.3,1.0,0.2,beef breakfast strips cooked,0.4,51.0,0.0,0.0,3.9,3.5,cooked,14.312049606167253,0
0.0,0.069,0.3,30.5,2.6,pork olive loaf,0.2,66.0,0.0,0.0,4.6,3.3,other,31.374643874643876,0
0.0,0.027,0.4,2.8,0.0,beef luncheon meat jellied,1.0,31.0,0.0,0.0,0.9,5.3,other,40.39012958367797,0
2.3,0.035,0.3,3.1,0.5,turkey pastrami,1.2,38.0,1.0,0.062,1.8,4.6,other,47.92285200179937,0
0.0,0.094,0.2,1.3,0.2,pork salami,0.1,41.0,0.0,0.0,3.4,2.3,other,58.9159891598916,0
0.0,0.04,0.3,2.3,0.5,canadian style bacon raw,0.2,45.0,0.0,0.0,2.0,5.9,raw,25.08452041785375,0
0.0,0.046,0.4,30.8,2.6,honey loaf,0.6,85.0,2.6,0.0,3.6,9.9,other,20.238310708898947,0
0.032,0.042,0.2,0.0,0.076,pork beef salami,0.042,37.0,0.008,0.0,3.1,2.1,other,29.105105105105107,0
0.2,0.072,0.3,25.5,1.6,beef pork bologna,0.4,92.0,1.3,0.0,7.4,4.6,other,24.354329245633586,0
0.0,0.039,0.2,1.8,0.3,pork beef salami cooked,0.2,41.0,0.1,0.0,3.2,2.7,cooked,26.82822597456743,0
6.1,0.047,0.2,1.8,0.2,pork breakfast strips raw,0.2,88.0,0.0,0.0,8.4,2.7,raw,22.474261849261847,0
3.0,0.093,0.4,41.4,3.2,pickle pimiento loaf,0.5,86.0,3.2,0.6,6.1,4.3,other,37.84386801828662,0
0.0,0.055,0.3,10.1,1.4,luxury loaf,0.3,39.0,0.0,0.0,1.3,5.2,other,41.52202498356344,0
0.0,0.015,0.2,2.7,0.5,mortadella,0.2,47.0,0.0,0.0,3.8,2.5,other,10.784688125113659,0
0.0,0.077,0.3,3.1,0.2,pork bologna,0.2,69.0,0.0,0.0,5.6,4.3,other,29.854453115322677,0
0.0,0.036,0.023,2.0,0.081,turkey salami cooked,0.026,9.0,0.063,0.054,0.5,1.0,cooked,103.31433998100661,0
0.097,0.07,0.09,0.4,0.0,pepperoni beef,0.035,10.0,0.0,0.0,0.9,0.5,other,178.3299145299145,0
0.0,0.064,0.2,15.4,1.3,peppered loaf,0.3,42.0,1.3,0.0,1.8,4.9,other,44.88400488400489,0
0.0,0.095,0.1,0.9,0.0,luncheon meat beef,0.3,10.0,0.0,0.0,0.3,1.8,other,254.85897435897436,0
0.5,0.024,0.8,11.4,0.3,lebanon bologna,1.2,98.0,0.0,0.0,6.0,10.8,other,14.386882958311528,0
3.7,0.081,0.3,54.9,1.2,chicken pork bologna,0.3,94.0,0.0,0.0,8.6,2.9,other,32.181760320058196,0
0.0,0.072,0.1,8.6,0.6,turkey roll,0.4,40.0,0.0,0.0,1.9,4.9,other,52.2094017094017,0
0.0,0.036,0.3,1.6,0.5,beef salami cooked,0.6,68.0,0.4,0.0,5.8,3.3,cooked,18.318250377073905,0
0.0,0.0,0.5,10.6,0.8,yachtwurst cooked,0.6,150.0,0.0,0.0,12.7,8.3,cooked,2.765811965811966,0
0.0,0.024,0.2,1.0,0.1,italian salami,0.2,43.0,0.1,0.0,3.7,2.2,other,16.71635857682369,0
0.0,0.096,0.3,1.4,0.3,turkey ham,0.4,38.0,0.1,0.0,1.6,5.5,other,69.28924876293297,0
3.7,0.098,0.3,34.4,1.3,turkey bologna,0.8,59.0,0.8,0.1,4.5,3.2,other,60.511371867304064,0
0.006,0.084,0.1,0.0,0.4,sliced turkey breast,0.023,17.0,0.1,0.0,0.6,2.4,other,124.32026143790848,0
0.0,0.011,0.4,2.5,0.7,luncheon meat pork beef,0.2,99.0,0.0,0.0,9.0,3.5,other,4.094362427695761,0
0.085,0.019,0.3,0.053,1.3,beef bologna,0.01,90.0,0.6,0.0,7.8,3.3,other,5.448974358974358,0
0.0,0.021,1.9,7.4,2.5,turkey bacon cooked,1.7,313.0,0.0,0.0,22.9,24.3,cooked,4.876573550694956,4
0.9,0.3,0.025,0.044,0.0,ground emu cooked,0.3,178.0,0.0,0.0,5.1,31.0,cooked,43.634860270815324,4
0.0,0.034,0.067,4.3,0.0,ostrich leg raw,2.0,94.0,0.0,0.0,1.5,19.0,raw,21.214766321149302,0
0.0,0.011,0.086,4.3,0.0,ostrich strip raw,3.6,108.0,0.0,0.0,2.4,20.1,raw,21.37108262108262,4
0.0,0.1,0.005,5.1,0.0,ostrich tenderloin raw,4.1,105.0,0.0,0.0,2.7,18.8,raw,45.87627187627187,0
0.0,0.087,0.099,33.4,0.0,green turtle raw,0.4,25.0,0.0,0.0,0.1,5.6,raw,106.16581196581194,0
0.0,0.015,0.2,35.0,0.0,ground bison cooked,8.0,448.0,0.0,0.0,21.6,63.6,cooked,11.35865003052503,5
0.0,0.084,0.4,59.0,0.0,goat meat raw,12.8,494.0,0.0,0.0,10.5,93.4,raw,19.56469081975155,5
0.0,0.073,0.062,8.2,0.0,ground emu raw,4.7,157.0,0.0,0.0,4.7,26.6,raw,28.657248625401493,4
0.0,0.071,0.021,7.6,0.0,ground ostrich raw,3.2,180.0,0.0,0.0,9.5,22.0,raw,20.06244064577398,4
0.0,0.02,0.086,5.1,0.0,ostrich tip cooked,2.4,123.0,0.0,0.0,2.2,24.2,cooked,15.224098394830103,4
0.0,0.055,0.004,6.6,0.0,caribou cooked,6.3,210.0,0.0,0.0,6.4,38.0,cooked,23.456043956043956,4
0.5,0.2,0.099,0.0,0.0,ground ostrich cooked,0.1,163.0,0.0,0.0,6.6,24.3,cooked,31.35650988411725,4
0.0,0.074,0.016,5.1,0.0,ostrich leg cooked,2.7,120.0,0.0,0.0,1.6,24.7,cooked,28.24358974358974,4
0.5,0.2,0.029,0.046,0.0,ostrich top loin cooked,0.1,132.0,0.0,0.0,3.3,23.9,cooked,38.72321937321937,4
0.0,0.012,0.034,4.3,0.0,ostrich strip cooked,4.1,139.0,0.0,0.0,3.6,25.0,cooked,18.783127344278423,4
0.0,0.099,0.041,4.3,0.0,ostrich tip raw,2.4,97.0,0.0,0.0,2.0,18.6,raw,39.60216759185831,0
0.0,0.087,0.074,4.3,0.0,ostrich round raw,3.0,99.0,0.0,0.0,2.0,18.7,raw,39.138824138824134,0
0.0,0.02,0.042,9.4,0.099,ground bison raw,2.4,124.0,0.0,0.0,6.1,17.2,raw,15.368072787427625,0
0.0,0.045,0.04,5.1,0.0,ostrich fan raw,3.7,99.0,0.0,0.0,2.3,18.5,raw,32.523094189760855,0
0.0,0.042,0.073,5.1,0.0,ostrich top loin raw,2.7,101.0,0.0,0.0,2.5,18.4,raw,25.63594821020564,0
44.1,0.024,0.5,54.2,0.0,veal brain cooked,5.7,461.0,0.0,0.0,32.6,38.9,cooked,19.704099226875798,4
15.3,0.098,0.2,23.0,0.0,veal tongue cooked,5.3,515.0,0.0,0.0,25.8,65.9,cooked,14.11916023566509,5
0.048,0.062,0.024,0.038,0.057,beef heart cooked,0.2,47.0,0.0,0.0,1.3,8.1,cooked,35.462484088016,0
12.0,0.4,0.083,10.1,0.0,turkey liver cooked,0.9,100.0,0.0,0.0,4.3,14.3,cooked,119.11025641025641,0
11.2,0.052,0.036,1.1,0.0,veal thymus cooked,0.4,35.0,0.0,0.0,0.9,6.4,cooked,79.28937728937728,0
11.6,0.097,0.6,31.6,0.0,beef brain cooked,7.8,688.0,0.0,0.0,55.6,44.1,cooked,12.049853408865035,5
45.1,0.093,0.1,35.5,0.0,beef pancreas cooked,5.8,602.0,0.0,0.0,38.2,60.2,cooked,17.99237584121305,5
0.0,0.038,0.045,68.9,1.7,beef tripe cooked,0.6,80.0,0.0,0.0,3.4,10.0,cooked,22.666666666666664,0
0.0,0.074,0.069,24.7,0.0,chicken gizzard cooked,4.6,223.0,0.0,0.0,3.9,44.1,cooked,20.607872446437465,4
14.0,0.086,0.1,39.2,0.0,pork pancreas cooked,6.6,537.0,0.0,0.0,26.5,69.8,cooked,14.29005713921915,5
0.4,0.007,0.029,1.4,0.0,beef tongue cooked,0.7,80.0,0.0,0.0,6.3,5.5,cooked,7.738782051282052,0
13.4,0.006,0.1,26.7,3.7,lamb heart cooked,10.5,353.0,0.0,0.0,15.1,47.7,cooked,21.749594440812572,4
154.9,0.035,0.2,37.0,0.0,beef spleen cooked,121.2,447.0,0.0,0.0,12.9,77.3,cooked,47.33694716916193,5
14.7,0.056,0.2,53.4,0.0,veal kidneys cooked,5.6,300.0,0.0,0.0,10.4,48.4,cooked,21.85071225071225,4
2.6,0.1,0.081,27.6,0.1,chicken heart cooked,13.1,268.0,0.0,0.0,11.5,38.3,cooked,38.35438193647149,4
17.9,0.082,0.2,25.5,0.0,lamb tongue cooked,6.7,701.0,0.0,0.0,51.7,55.0,cooked,11.351305217211065,5
19.8,0.029,0.1,15.8,0.3,veal heart cooked,8.6,368.0,0.0,0.0,13.4,57.7,cooked,21.26172891118543,4
0.4,0.1,0.079,0.0,0.5,chicken liver cooked,0.2,76.0,0.0,0.0,2.8,11.3,cooked,34.941520467836256,0
46.2,0.089,0.1,27.7,0.0,lamb pancreas cooked,4.9,541.0,0.0,0.0,34.9,52.7,cooked,19.027047095438967,5
138.0,0.022,0.2,24.2,0.0,veal spleen cooked,25.4,445.0,0.0,0.0,10.0,83.1,cooked,46.598098530682805,5
2.8,0.045,0.031,7.7,0.0,turkey gizzard cooked,1.7,70.0,0.0,0.0,2.1,11.9,cooked,34.85409035409035,0
76.7,0.062,0.2,38.4,0.0,lamp spleen cooked,114.1,460.0,0.0,0.0,14.1,78.1,cooked,44.27740616871051,5
0.6,0.091,0.046,4.2,0.0,turkey heart cooked,1.4,35.0,0.0,0.0,1.5,5.0,cooked,90.05006105006105,0
0.7,0.1,0.068,0.07,3.5,beef liver cooked,9.7,130.0,0.0,0.0,3.6,19.8,cooked,61.2861932938856,4
106.7,0.012,0.3,45.7,0.0,lamb lungs cooked,17.4,431.0,0.0,0.0,11.8,75.7,cooked,47.14200725801654,5
53.5,0.063,0.3,34.4,0.0,pork brain cooked,7.0,527.0,0.0,0.0,36.3,46.4,cooked,22.149807813944438,5
4.2,0.7,0.1,40.4,5.9,goose liver,28.7,125.0,0.0,0.0,4.0,15.4,other,166.21948717948717,0
14.8,0.098,0.1,18.2,0.0,pork kidneys cooked,7.4,211.0,0.0,0.0,6.6,35.6,cooked,39.552395997893626,4
41.6,0.007,0.5,41.6,0.0,lamb brain cooked,5.8,503.0,0.0,0.0,35.3,43.5,cooked,16.579412414402476,4
2.9,0.023,0.053,10.2,0.6,pork heart cooked,8.5,215.0,0.0,0.0,7.3,34.2,cooked,26.501888292585967,4
30.6,0.2,0.4,45.9,2.5,lamb kidneys cooked,31.6,349.0,0.0,0.0,9.2,60.3,cooked,53.73374476526339,4
99.1,0.062,0.3,33.3,0.0,beef lungs cooked,16.4,364.0,0.0,0.0,11.2,61.8,cooked,57.46501361885977,4
14.4,0.068,0.2,43.2,0.0,veal pancreas cooked,5.7,614.0,0.0,0.0,35.0,69.8,cooked,11.073248141652051,5
83.5,0.6,0.2,35.4,13.3,pork liver cooked,63.4,584.0,0.0,0.0,15.6,92.1,cooked,50.59946142137923,5
0.0,0.073,0.029,5.4,0.0,beef kidneys cooked,1.6,45.0,0.0,0.0,1.3,7.7,cooked,61.23171889838556,0
0.5,0.2,0.1,0.014,0.0,turkey giblets cooked,0.7,164.0,0.0,0.0,6.3,25.1,cooked,33.198488638732535,4
2.0,0.3,0.089,4.8,1.6,duck liver raw,13.4,60.0,0.0,0.0,2.0,8.2,raw,253.39316239316236,0
0.7,0.1,0.046,0.043,3.0,veal liver cooked,12.0,154.0,0.0,0.0,5.0,22.7,cooked,60.03100788100788,4
23.7,0.069,0.2,24.0,0.0,pork lungs cooked,49.2,297.0,0.0,0.0,9.3,49.8,cooked,48.96615729949063,4
102.0,0.032,0.2,21.0,0.0,veal lungs cooked,10.8,312.0,0.0,0.0,7.9,56.2,cooked,54.36390532544378,4
115.1,0.058,0.4,38.1,0.0,beef thymus cooked,5.7,1215.0,0.0,0.0,95.2,83.2,cooked,12.271393901023531,5
1.1,0.079,0.2,6.7,1.0,ham,0.3,46.0,0.3,0.4,2.5,4.6,other,50.33537718320326,0
0.0,0.0,0.7,10.7,0.0,pork meat cooked,0.7,283.0,0.0,0.0,14.1,14.1,cooked,1.6650055872670715,0
0.09,0.05,0.034,0.097,0.1,bacon roasted,0.096,43.0,0.0,0.0,3.3,3.0,other,30.559988073941557,0
0.014,0.076,0.4,2.0,0.0,pork blade roll raw,0.2,76.0,0.0,0.0,6.2,4.7,raw,26.68488529014844,0
0.0,0.022,0.2,83.2,0.0,pork spareribs cooked,3.3,703.0,0.0,0.0,53.6,51.4,cooked,4.3006164058795635,5
0.0,0.09,0.035,4.2,0.029,pork stomach cooked,0.3,44.0,0.0,0.0,2.1,6.1,cooked,55.65850815850815,0
0.3,0.013,0.5,3.3,4.0,honey smoked ham cooked,0.2,67.0,0.0,0.0,1.3,9.9,cooked,7.385508355657608,0
0.0,0.0,0.3,72.6,0.0,boston butt steak raw,5.1,844.0,0.0,0.0,56.1,79.0,raw,4.018714303074493,5
0.4,0.5,0.001,0.0,0.0,pork sirloin chops cooked,0.012,140.0,0.0,0.0,4.5,23.3,cooked,71.79365079365078,4
0.0,0.0,0.061,28.2,0.0,pork country style ribs raw,1.1,242.0,0.0,0.0,15.1,24.8,raw,3.421628876174331,4
0.0,0.061,0.7,5.2,1.1,ham patties,0.7,205.0,0.0,0.0,18.3,8.3,other,9.531165311653115,0
0.0,0.014,0.046,0.0,0.0,pork feet cooked,0.3,67.0,0.0,0.0,4.5,6.2,cooked,7.711442786069651,0
2.2,0.005,0.2,68.9,0.0,ground pork cooked,4.0,930.0,0.0,0.0,65.0,80.4,cooked,3.3566308243727603,5
1.1,0.9,0.065,0.0,0.0,pork centre loin chops cooked,0.1,328.0,0.0,0.0,17.4,40.2,cooked,31.029810298102984,4
0.0,0.071,0.1,13.6,0.0,pork leg cap steak cooked,1.9,307.0,0.0,0.0,8.6,53.5,cooked,9.560817394693617,4
0.0,0.0,0.2,78.9,0.0,pork blade chops raw,1.9,376.0,0.0,0.0,15.4,55.8,raw,4.421485724677214,4
0.0,0.004,0.2,16.2,0.0,pork leg cap steak raw,1.9,284.0,0.0,0.0,7.8,50.0,raw,4.507644155531479,4
34.7,0.002,0.3,38.9,0.0,pork splean cooked,66.5,446.0,0.0,0.0,9.6,84.3,cooked,31.84929669234602,5
0.0,0.008,0.3,2.0,1.2,chopped ham,0.2,50.0,0.0,0.0,2.9,4.6,other,6.52991452991453,0
0.0,0.0,0.1,37.8,0.0,pork centre loin chops raw,1.3,338.0,0.0,0.0,18.0,41.2,raw,2.997016133110807,4
0.0,0.0,0.072,10.5,1.1,pork blade chops cooked,1.2,265.0,0.0,0.0,14.6,32.4,cooked,2.8205128205128207,4
0.0,0.0,0.1,48.1,0.0,boston butt steak cooked,3.2,494.0,0.0,0.0,32.7,46.4,cooked,4.347728295096716,4
0.0,0.0,0.021,4.0,0.0,pork meat raw,0.07,179.0,0.0,0.0,18.6,2.6,raw,0.3891515064699422,0
0.0,0.0,0.099,13.0,0.0,pork top loin chops raw,0.9,287.0,0.0,0.0,12.8,39.9,raw,2.0905923344947737,4
1.2,1.1,0.4,0.0,0.087,pork blade steak braised,0.5,694.0,0.0,0.0,44.7,68.2,other,15.001601024655779,5
0.5,0.096,0.1,60.8,0.0,pork boston steaks cooked,2.4,438.0,0.0,0.0,28.1,43.2,cooked,9.718221910002732,4
0.047,0.031,0.2,0.0,0.068,bacon cooked,0.047,43.0,0.0,0.0,3.1,3.5,cooked,18.751937984496124,0
0.0,0.058,0.3,5.4,0.0,pickled pork hocks,0.3,48.0,0.0,0.0,3.0,5.4,other,34.54594017094017,0
1.8,0.084,0.2,73.4,0.0,pork boston roast cooked,3.8,705.0,0.0,0.0,49.4,60.5,cooked,7.057768079044675,5
0.0,0.07,0.4,2.4,0.3,canadian style bacon grilled,0.2,43.0,0.0,0.0,2.0,5.7,other,43.71099185052673,0
18.4,0.064,0.7,2.3,0.0,ham steak,0.6,70.0,0.0,0.0,2.4,11.1,other,57.07814407814408,0
0.084,0.09,0.2,0.047,0.1,bacon baked,0.054,44.0,0.0,0.0,3.5,2.9,other,52.0385198135198,0
0.0,0.011,0.8,1.7,0.0,salt pork raw,0.1,212.0,0.0,0.0,22.8,1.4,raw,1.620907918077729,0
0.7,0.7,0.064,0.0,0.0,pork top loin chops cooked,0.1,270.0,0.0,0.0,11.2,39.4,cooked,37.53086419753086,4
0.9,0.055,0.033,17.5,0.0,ground pork raw,1.1,329.0,0.0,0.0,26.5,21.1,raw,6.749928558439196,4
3.2,0.077,0.3,68.0,0.0,pork shoulder raw,4.8,1070.0,0.0,0.0,81.6,77.9,raw,5.11242910775621,5
0.0,0.099,0.078,0.0,0.0,pork chitterlings cooked,0.056,66.0,0.0,0.0,5.8,3.5,cooked,37.97138047138047,0
0.0,0.02,0.2,1.6,0.1,pork breakfast strips cooked,0.2,52.0,0.0,0.0,4.1,3.3,cooked,11.988823142669295,0
12.0,0.032,3.7,26.3,1.4,pork blade roll roasted,3.3,1079.0,0.0,0.0,88.3,65.0,other,3.863738979586987,5
0.0,0.002,0.093,38.5,0.0,pork tail cooked,2.2,1089.0,0.0,0.0,98.5,46.8,cooked,1.4401984098953795,3
0.0,0.0,0.1,48.5,0.0,pork centre rib roasts raw,1.2,275.0,0.0,0.0,9.7,44.0,raw,3.780885780885781,4
0.0,0.094,0.3,2.1,0.4,minced ham,0.2,55.0,0.0,0.0,4.3,3.4,other,45.04118104118105,0
19.6,0.033,1.3,11.2,0.6,ham roasted,1.9,316.0,0.0,0.0,21.3,28.7,other,13.11546575787082,4
0.7,0.013,0.003,21.1,0.0,pork loin raw,0.9,232.0,0.0,0.0,14.7,23.1,raw,4.59088564692013,4
0.0,0.021,1.5,8.4,0.046,ham raw,1.2,266.0,0.0,0.0,18.2,23.8,raw,4.722864854443802,4
0.0,0.022,0.4,2.0,0.6,ham extra lean,0.3,45.0,0.0,0.0,2.3,5.1,other,16.267806267806268,0
